,timestamp,open,high,low,close,volume,feature_volume,macd_signal,bollinger_hband,bollinger_lband,awesome_osc,stoch_osc,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
1560,4/1/2018 7:45,14790.0,14794.0,14740.01,14740.01,33.604,-0.875155705,0.058437309,-0.012686613,0.012686613,-0.061308049,0.377680241,,,,,,
1561,4/1/2018 7:48,14740.01,14773.0,14713.18,14730.23,51.276,-0.159565792,0.051401903,-0.01273501,0.01273501,-0.011561672,0.258011903,,,,,,
1562,4/1/2018 7:51,14730.23,14750.0,14720.0,14749.98,55.52,0.029368358,0.052855249,-0.013196539,0.013196539,0.01546562,0.358382653,,,,,,
1563,4/1/2018 7:54,14737.03,14749.97,14701.0,14728.51,75.37,0.835165607,0.051765195,-0.013356379,0.013356379,-0.036429134,0.497847095,,,,,,
1564,4/1/2018 7:57,14728.5,14749.96,14712.0,14748.0,53.92,0.010257229,0.056620284,-0.013684008,0.013684008,0.06359332,0.550442163,,,,,,
1565,4/1/2018 8:00,14734.07,14775.0,14734.05,14775.0,34.368,-0.774460873,0.070627608,-0.017360933,0.017360933,0.221755631,0.608158791,,,,,,
1566,4/1/2018 8:03,14770.0,14799.99,14760.0,14790.0,38.36,-0.634945833,0.083787018,-0.019710533,0.019710533,0.223344546,0.954671206,,,,,,
1567,4/1/2018 8:06,14790.0,14800.0,14789.58,14790.02,48.826,-0.217687438,0.090129063,-0.038293518,0.038293518,0.214007482,1.086835407,,,,,,
1568,4/1/2018 8:09,14795.01,14800.0,14747.97,14765.0,32.61,-0.872060724,0.08355009,-0.020727033,0.020727033,0.182284068,0.591002663,,,,,,
1569,4/1/2018 8:12,14781.4,14781.4,14734.07,14769.91,48.75,-0.228087126,0.074025728,-0.020395699,0.020395699,0.081376164,-0.029512816,,,,,,
1570,4/1/2018 8:15,14769.91,14781.41,14750.0,14750.0,71.59,0.683294223,0.060705564,0.005872999,-0.005872999,-0.036999007,-0.802370706,,,,,,
1571,4/1/2018 8:18,14774.94,14774.95,14720.0,14759.99,33.48,-0.888407915,0.046909359,-0.004534917,0.004534917,-0.192943532,-0.623654365,,,,,,
1572,4/1/2018 8:21,14759.99,14767.0,14658.98,14671.9,41.452,-0.549250899,0.013627351,-0.016281076,0.016281076,-0.352601418,-0.582647485,,,,,,
1573,4/1/2018 8:24,14671.9,14674.01,14612.0,14621.0,62.54,0.303180634,-0.020169412,-0.014341434,0.014341434,-0.3550197,-0.044959232,,,,,,
1574,4/1/2018 8:27,14621.0,14638.0,14538.68,14538.68,63.545,0.341990142,-0.061105946,-0.013115803,0.013115803,-0.381343243,-0.089956836,,,,,,
1575,4/1/2018 8:30,14550.0,14550.0,14401.2,14450.87,77.35,0.912080028,-0.108958382,-0.01290013,0.01290013,-0.622961892,0.075655386,,,,,,
1576,4/1/2018 8:33,14450.87,14472.75,14422.3,14450.0,71.98,0.694206879,-0.131406629,-0.012872054,0.012872054,-0.539695141,0.323162891,,,,,,
1577,4/1/2018 8:36,14449.98,14449.98,14321.0,14337.3,91.78,1.50731666,-0.167373077,-0.012478537,0.012478537,-0.58476637,0.426706927,,,,,,
1578,4/1/2018 8:39,14337.3,14360.0,14235.0,14240.0,73.51,0.755442336,-0.205504201,-0.012271568,0.012271568,-0.597787082,0.42773063,,,,,,
1579,4/1/2018 8:42,14236.95,14337.98,14236.95,14318.0,66.18,0.455441832,-0.192661291,-0.01260064,0.01260064,-0.304218989,0.438145677,,,,,,
1580,4/1/2018 8:45,14283.01,14453.28,14283.0,14411.0,88.03,1.337259967,-0.13504491,-0.013708077,0.013708077,0.30972617,0.699286384,,,,,,
1581,4/1/2018 8:48,14411.0,14448.9,14320.02,14363.31,61.82,0.236606086,-0.101105762,-0.013462579,0.013462579,0.22221133,0.717674003,,,,,,
1582,4/1/2018 8:51,14363.31,14389.27,14300.0,14336.31,70.89,0.600923781,-0.077844005,-0.013195476,0.013195476,0.422776445,0.490178159,,,,,,
1583,4/1/2018 8:54,14329.0,14329.95,14280.0,14296.0,68.66,0.500337999,-0.064007719,-0.013085916,0.013085916,0.502901872,0.303113699,,,,,,
1584,4/1/2018 8:57,14300.0,14300.0,14211.69,14221.05,61.88,0.21505555,-0.069516427,-0.012767323,0.012767323,0.104002676,0.266383403,,,,,,
1585,4/1/2018 9:00,14221.05,14249.99,13918.04,14030.0,189.97,5.513590734,-0.118321958,-0.012458385,0.012458385,-0.76166255,0.237440309,,,,,,
1586,4/1/2018 9:03,14030.0,14221.05,14025.0,14100.04,100.0,1.773976852,-0.117811067,-0.012595924,0.012595924,-0.282965696,0.384959136,,,,,,
1587,4/1/2018 9:06,14100.04,14134.0,14060.0,14104.98,75.62,0.767781565,-0.104694937,-0.01260732,0.01260732,-0.202464922,0.541989623,,,,,,
1588,4/1/2018 9:09,14103.02,14200.0,14090.0,14156.0,56.46,0.003449914,-0.07051667,-0.012831617,0.012831617,0.056500611,0.699729949,,,,,,
1589,4/1/2018 9:12,14155.0,14350.0,14145.0,14312.54,75.3,0.792372745,0.004691945,-0.013716815,0.013716815,0.572082303,0.756079191,,,,,,
1590,4/1/2018 9:15,14310.0,14312.54,14221.08,14250.54,40.986,-0.631150027,0.0405916,-0.013526715,0.013526715,0.982317524,0.712514171,,,,,,
1591,4/1/2018 9:18,14250.54,14299.99,14230.0,14280.0,41.83,-0.588277856,0.074741416,-0.013771564,0.013771564,0.623818313,0.695271101,,,,,,
1592,4/1/2018 9:21,14280.0,14309.98,14236.02,14303.48,32.31,-0.991325293,0.104143634,-0.014560922,0.014560922,0.614841965,0.606004791,,,,,,
1593,4/1/2018 9:24,14300.0,14400.0,14269.01,14336.01,56.925,0.051988866,0.132283373,-0.015740867,0.015740867,0.547360612,0.668806974,,,,,,
1594,4/1/2018 9:27,14336.01,14399.99,14311.0,14399.99,52.43,-0.130658187,0.165625565,-0.02257288,0.02257288,0.199048074,0.691351794,,,,,,
1595,4/1/2018 9:30,14356.77,14373.55,14300.0,14300.0,32.89,-0.97370104,0.166471269,-0.030981987,0.030981987,0.310776838,0.638664753,,,,,,
1596,4/1/2018 9:33,14300.0,14320.0,14233.0,14320.0,60.59,0.183883773,0.167913144,-0.044197776,0.044197776,0.16745139,0.628128451,,,,,,
1597,4/1/2018 9:36,14301.01,14340.0,14260.02,14335.99,29.295,-1.143819335,0.173455366,-0.002861585,0.002861585,0.186678089,0.609147469,,,,,,
1598,4/1/2018 9:39,14319.98,14336.0,14287.66,14299.99,29.85,-1.119043769,0.165530681,-0.006467106,0.006467106,0.006732771,0.633223288,,,,,,
1599,4/1/2018 9:42,14299.99,14310.0,14270.04,14298.99,28.585,-1.162336738,0.154501678,-0.003012524,0.003012524,-0.102668672,0.488203401,,,,,,
1600,4/1/2018 9:45,14296.99,14314.99,14271.01,14314.99,41.01,-0.632330339,0.147062942,-7.873830734,7.873830734,-0.028414689,0.358397349,,,,,,
1601,4/1/2018 9:48,14314.99,14404.95,14302.01,14357.02,71.07,0.648646457,0.148630306,-0.001848309,0.001848309,0.213730651,0.296385889,,,,,,
1602,4/1/2018 9:51,14337.69,14410.05,14321.0,14350.0,48.98,-0.310518988,0.14712059,-0.004779691,0.004779691,0.306064338,0.313902354,,,,,,
1603,4/1/2018 9:54,14350.0,14390.88,14300.0,14320.0,30.55,-1.08773211,0.131642172,-0.004939265,0.004939265,0.312156993,0.281501562,,,,,,
1604,4/1/2018 9:57,14300.31,14350.0,14260.02,14299.01,26.865,-1.265212471,0.115909867,-0.007482853,0.007482853,0.371630854,0.24216707,,,,,,
1605,4/1/2018 10:00,14299.01,14320.0,14256.0,14279.99,69.9,0.595239302,0.095627323,-0.009821252,0.009821252,0.333267825,0.18618924,,,,,,
1606,4/1/2018 10:03,14279.99,14319.5,14214.8,14290.3,56.28,0.021845889,0.081537764,-0.009589737,0.009589737,0.095056619,0.247519846,,,,,,
1607,4/1/2018 10:06,14282.01,14395.0,14278.0,14355.05,42.71,-0.560825452,0.089432083,-0.009847851,0.009847851,0.158485662,0.438618644,,,,,,
1608,4/1/2018 10:09,14395.0,14450.0,14350.0,14350.0,61.78,0.261881832,0.077562733,-0.009287632,0.009287632,0.176370243,0.364124256,,,,,,
1609,4/1/2018 10:12,14350.0,14398.13,14302.01,14329.97,35.34,-0.855300817,0.060664882,-0.007365749,0.007365749,0.111833865,0.26466121,,,,,,
1610,4/1/2018 10:15,14329.98,14361.99,14302.0,14329.0,28.297,-1.15361395,0.046666769,-0.008958687,0.008958687,0.163459993,0.058208029,,,,,,
1611,4/1/2018 10:18,14329.0,14329.0,14219.71,14290.0,24.781,-1.295890158,0.024511657,-0.007210481,0.007210481,-0.018913943,0.177435808,,,,,,
1612,4/1/2018 10:21,14290.0,14299.97,14265.09,14297.98,35.185,-0.846873812,0.011455938,-0.006500735,0.006500735,-0.306948816,0.320247227,,,,,,
1613,4/1/2018 10:24,14297.98,14349.98,14281.0,14340.0,63.55,0.401633445,0.014273277,-0.006776592,0.006776592,-0.23454645,0.481670712,,,,,,
1614,4/1/2018 10:27,14340.0,14394.95,14300.0,14375.84,33.56,-0.888197217,0.025102932,-0.005143107,0.005143107,-0.153956373,0.626637253,,,,,,
1615,4/1/2018 10:30,14375.83,14385.45,14300.0,14337.0,63.21,0.433065766,0.019550749,-0.006715991,0.006715991,-0.296234324,0.536134952,,,,,,
1616,4/1/2018 10:33,14320.0,14360.0,14319.54,14359.99,79.64,1.191449695,0.025928028,-0.00752447,0.00752447,-0.008633347,0.532073408,,,,,,
1617,4/1/2018 10:36,14331.63,14412.06,14330.54,14400.96,59.9,0.335157447,0.047559998,-0.00826875,0.00826875,0.154219417,0.59699665,,,,,,
1618,4/1/2018 10:39,14400.96,14422.99,14377.25,14422.99,60.12,0.369855359,0.064294121,-0.009021174,0.009021174,0.048127923,0.714468566,,,,,,
1619,4/1/2018 10:42,14422.95,14500.0,14418.88,14500.0,46.424,-0.218170616,0.092167731,-0.009583479,0.009583479,0.062939499,0.785259645,,,,,,
1620,4/1/2018 10:45,14499.0,14500.0,14450.01,14489.01,69.7,0.813374263,0.101253518,-0.009351577,0.009351577,0.175428703,0.631810419,,,,,,
1621,4/1/2018 10:48,14489.02,14520.03,14489.01,14510.98,67.36,1.158645326,0.106665394,-0.009190547,0.009190547,0.144860846,0.692890225,,,,,,
1622,4/1/2018 10:51,14510.97,14523.94,14500.01,14511.01,51.35,0.193961055,0.103202795,-0.00905122,0.00905122,0.004040993,0.592898412,,,,,,
1623,4/1/2018 10:54,14511.02,14523.93,14436.09,14474.61,36.298,-0.821400121,0.08408751,-0.008956068,0.008956068,-0.040985944,0.568688472,,,,,,
1624,4/1/2018 10:57,14452.2,14474.61,14423.94,14429.0,51.63,0.268235039,0.059583246,-0.008601938,0.008601938,-0.233650124,0.45478104,,,,,,
1625,4/1/2018 11:00,14427.0,14428.99,14401.0,14403.01,48.9,0.115286768,0.032620027,-0.008507485,0.008507485,-0.168160869,0.310379092,,,,,,
1626,4/1/2018 11:03,14403.01,14415.0,14330.0,14363.65,55.58,0.590253334,0.001179705,-0.007119841,0.007119841,-0.343910981,0.201637528,,,,,,
1627,4/1/2018 11:06,14363.64,14363.65,14313.49,14332.07,61.56,0.982326452,-0.029284231,0.041068567,-0.041068567,-0.414535273,0.08791158,,,,,,
1628,4/1/2018 11:09,14345.53,14365.0,14313.0,14330.07,62.07,1.009100017,-0.052996443,7.27e-05,-7.27e-05,-0.298055206,0.118549816,,,,,,
1629,4/1/2018 11:12,14330.07,14330.08,14280.0,14323.48,44.255,-0.235695279,-0.068644402,-0.00298159,0.00298159,-0.388482497,0.23308771,,,,,,
1630,4/1/2018 11:15,14323.47,14396.0,14282.0,14385.11,57.124,0.668396397,-0.059228582,-0.007334052,0.007334052,-0.291188487,0.574247971,,,,,,
1631,4/1/2018 11:18,14350.01,14418.88,14350.01,14365.01,64.08,1.159455358,-0.047480249,-0.0087255,0.0087255,-0.039735145,0.693808686,,,,,,
1632,4/1/2018 11:21,14380.01,14380.01,14337.0,14376.96,43.13,-0.314711663,-0.039801716,-0.00853447,0.00853447,-0.016689515,0.714431215,,,,,,
1633,4/1/2018 11:24,14355.14,14400.0,14355.14,14390.0,53.735,0.443339191,-0.024435328,-0.008422856,0.008422856,0.085176523,0.647548241,,,,,,
1634,4/1/2018 11:27,14390.0,14418.69,14380.07,14400.01,49.376,0.116923292,-0.011923764,-0.007870868,0.007870868,0.221854274,0.639554137,,,,,,
1635,4/1/2018 11:30,14400.0,14474.6,14400.0,14450.0,55.85,0.580960622,0.009264098,-0.009339714,0.009339714,0.311935187,0.859975149,,,,,,
1636,4/1/2018 11:33,14450.01,14474.6,14414.96,14420.01,46.71,-0.080709753,0.012588985,-0.008325917,0.008325917,0.16443885,0.588619256,,,,,,
1637,4/1/2018 11:36,14420.01,14445.97,14411.05,14439.99,52.856,0.410270814,0.018346477,-0.007095174,0.007095174,0.282977076,0.621916536,,,,,,
1638,4/1/2018 11:39,14425.8,14474.6,14411.07,14446.68,31.96,-1.127896539,0.025532108,-0.007044639,0.007044639,0.253610726,0.501545696,,,,,,
1639,4/1/2018 11:42,14468.8,14500.0,14446.0,14499.0,50.725,0.252485146,0.035734587,-0.003644598,0.003644598,0.223239928,0.744016523,,,,,,
1640,4/1/2018 11:45,14500.0,14523.93,14490.0,14523.03,38.886,-0.652793807,0.045217962,-0.006844279,0.006844279,0.080834028,0.712240799,,,,,,
1641,4/1/2018 11:48,14523.93,14571.78,14503.19,14547.91,51.49,0.328727499,0.053901317,-0.006944032,0.006944032,0.186259305,0.682381816,,,,,,
1642,4/1/2018 11:51,14571.56,14571.58,14500.0,14531.6,30.81,-1.237042743,0.043950676,-0.00219899,0.00219899,0.028940595,0.382207613,,,,,,
1643,4/1/2018 11:54,14531.0,14554.91,14503.01,14537.01,38.122,-0.675950365,0.035352069,-0.007045699,0.007045699,-0.050354574,0.350516003,,,,,,
1644,4/1/2018 11:57,14539.99,14540.01,14509.88,14539.97,36.2,-0.819533483,0.026312975,-0.008060279,0.008060279,-0.121571352,0.287599105,,,,,,
1645,4/1/2018 12:00,14539.99,14653.4,14537.0,14580.0,56.54,0.708113692,0.028412099,-0.009285174,0.009285174,0.017043153,0.508406854,,,,,,
1646,4/1/2018 12:03,14579.99,14580.0,14560.0,14580.0,50.075,0.219706146,0.026325447,-0.009796321,0.009796321,-0.08273497,0.428632801,,,,,,
1647,4/1/2018 12:06,14570.03,14580.0,14560.0,14571.0,70.27,1.723002085,0.021927888,-0.010091826,0.010091826,0.074420114,0.37700999,,,,,,
1648,4/1/2018 12:09,14571.0,14583.98,14550.0,14555.03,63.02,1.169207885,0.011617142,-0.010089701,0.010089701,0.072788183,0.229102158,,,,,,
1649,4/1/2018 12:12,14579.98,14580.0,14555.02,14556.43,31.685,-1.232179408,-0.003960456,-0.009948616,0.009948616,0.070999207,0.166986013,,,,,,
1650,4/1/2018 12:15,14572.93,14572.93,14556.43,14571.0,26.204,-1.67465132,-0.016088857,-0.009599014,0.009599014,-0.182696997,0.15933593,,,,,,
1651,4/1/2018 12:18,14571.0,14575.0,14556.39,14570.0,18.508,-2.283457028,-0.025127953,-0.009403531,0.009403531,-0.134709622,0.198828789,,,,,,
1652,4/1/2018 12:21,14571.0,14599.0,14539.34,14569.99,57.165,0.828788023,-0.031702358,-0.009434255,0.009434255,-0.139242731,0.258254055,,,,,,
1653,4/1/2018 12:24,14539.37,14573.43,14500.0,14500.0,28.412,-1.420023592,-0.046857609,-0.007288684,0.007288684,-0.106821899,0.159255708,,,,,,
1654,4/1/2018 12:27,14500.0,14517.22,14434.33,14434.34,55.43,0.736067864,-0.073763827,-0.142618725,0.142618725,-0.152846796,-0.012174189,,,,,,
1655,4/1/2018 12:30,14434.35,14488.45,14400.0,14400.03,29.11,-1.328734578,-0.09786361,-0.015109353,0.015109353,-0.069424991,-0.100907567,,,,,,
1656,4/1/2018 12:33,14400.03,14417.25,14350.02,14357.0,51.46,0.477493481,-0.12115743,-0.014709353,0.014709353,-0.102976664,-0.131279689,,,,,,
1657,4/1/2018 12:36,14359.19,14373.05,14250.0,14251.03,63.44,1.502169138,-0.160606196,-0.013215723,0.013215723,-0.282646927,-0.10407131,,,,,,
1658,4/1/2018 12:39,14267.13,14285.88,14251.03,14269.22,45.986,0.095099099,-0.177064088,-0.013042464,0.013042464,-0.270797406,0.056673971,,,,,,
1659,4/1/2018 12:42,14251.88,14275.0,14181.88,14210.0,34.286,-0.851053055,-0.190172239,-0.012624783,0.012624783,-0.26183064,0.22741944,,,,,,
1660,4/1/2018 12:45,14210.0,14350.0,14200.0,14322.66,40.83,-0.315835195,-0.156640304,-0.013663354,0.013663354,-0.081900251,0.595440627,,,,,,
1661,4/1/2018 12:48,14339.0,14400.0,14322.57,14400.0,42.295,-0.194380277,-0.109956451,-0.014263132,0.014263132,0.052591149,0.662222285,,,,,,
1662,4/1/2018 12:51,14381.01,14421.76,14360.0,14388.36,65.53,1.709038154,-0.072181777,-0.01517955,0.01517955,0.281696045,0.675438906,,,,,,
1663,4/1/2018 12:54,14388.36,14439.86,14380.37,14400.02,50.036,0.458472791,-0.040611052,-0.015347052,0.015347052,0.340247866,0.510704708,,,,,,
1664,4/1/2018 12:57,14402.5,14408.75,14350.02,14398.97,35.154,-0.770436307,-0.018708583,-0.015246148,0.015246148,0.364956321,0.406575288,,,,,,
1665,4/1/2018 13:00,14398.97,14530.13,14360.01,14426.27,58.855,1.144068598,0.004583454,-0.014889269,0.014889269,0.274629577,0.438626689,,,,,,
1666,4/1/2018 13:03,14427.23,14450.82,14411.0,14429.99,40.502,-0.343660176,0.020703736,-0.014955848,0.014955848,0.177702056,0.424298977,,,,,,
1667,4/1/2018 13:06,14426.0,14444.97,14391.53,14429.93,43.33,-0.114216465,0.031760788,-0.015030763,0.015030763,0.121522032,0.436276403,,,,,,
1668,4/1/2018 13:09,14429.0,14484.08,14429.0,14433.0,29.663,-1.164848612,0.039011446,-0.015600113,0.015600113,0.133945885,0.398812326,,,,,,
1669,4/1/2018 13:12,14441.05,14486.82,14430.0,14431.04,45.694,0.010571363,0.039530006,-0.016073735,0.016073735,0.316878765,0.378342345,,,,,,
1670,4/1/2018 13:15,14438.51,14479.0,14431.04,14447.97,39.334,-0.467000051,0.041099304,-0.016603827,0.016603827,0.170752297,0.387201054,,,,,,
1671,4/1/2018 13:18,14447.97,14477.81,14429.93,14449.01,34.4,-0.815189424,0.040820939,-0.01670976,0.01670976,0.182067585,0.324833332,,,,,,
1672,4/1/2018 13:21,14449.0,14499.99,14448.2,14479.87,34.49,-0.810022627,0.047555074,-0.019258455,0.019258455,0.31522348,0.346170034,,,,,,
1673,4/1/2018 13:24,14479.88,14500.0,14479.87,14500.0,43.819,-0.213142709,0.055238486,-0.060675032,0.060675032,0.235954455,0.280024573,,,,,,
1674,4/1/2018 13:27,14500.0,14549.99,14499.99,14520.0,37.74,-0.621740367,0.062947439,-0.004309756,0.004309756,0.255920371,0.292637311,,,,,,
1675,4/1/2018 13:30,14524.98,14586.99,14520.0,14551.0,40.708,-0.451978933,0.07177137,-0.00752326,0.00752326,0.297705599,0.259583918,,,,,,
1676,4/1/2018 13:33,14551.01,14600.0,14546.79,14561.02,48.776,0.028684092,0.076258905,-0.008709489,0.008709489,0.331157047,0.241087148,,,,,,
1677,4/1/2018 13:36,14587.17,14590.8,14509.97,14584.98,33.58,-0.89039181,0.074270828,-0.010091057,0.010091057,0.095296936,0.238651748,,,,,,
1678,4/1/2018 13:39,14583.18,14600.02,14520.04,14545.0,43.276,-0.339853741,0.058297807,-0.009796464,0.009796464,-0.035072639,0.144148832,,,,,,
1679,4/1/2018 13:42,14550.0,14580.0,14530.04,14536.47,73.85,1.48564293,0.041009175,-0.010038455,0.010038455,-0.087359591,0.217220569,,,,,,
1680,4/1/2018 13:45,14536.47,14570.0,14530.02,14550.0,41.426,-0.482247187,0.031143334,-0.010030686,0.010030686,-0.166355859,0.398284322,,,,,,
1681,4/1/2018 13:48,14553.0,14570.0,14549.12,14569.99,27.827,-1.248751531,0.027321907,-0.00995804,0.00995804,-0.238504506,0.672588734,,,,,,
1682,4/1/2018 13:51,14549.12,14569.98,14500.0,14529.15,63.24,0.826421203,0.017277888,-0.009499495,0.009499495,-0.13911342,0.641255124,,,,,,
1683,4/1/2018 13:54,14512.09,14540.14,14500.0,14511.23,38.909,-0.59845382,0.009068434,-0.009263559,0.009263559,-0.024477676,0.571181987,,,,,,
1684,4/1/2018 13:57,14511.22,14540.15,14498.9,14518.95,53.38,0.287989157,0.004783772,-0.009489796,0.009489796,-0.021612297,0.526253736,,,,,,
1685,4/1/2018 14:00,14518.95,14550.01,14511.23,14519.45,40.704,-0.483900184,0.001181951,-0.008996774,0.008996774,-0.040058885,0.625842255,,,,,,
1686,4/1/2018 14:03,14519.45,14544.97,14482.03,14485.0,51.45,0.124340747,-0.01142378,-0.006500054,0.006500054,-0.087165696,0.462100171,,,,,,
1687,4/1/2018 14:06,14485.0,14501.01,14450.0,14499.58,48.89,-0.049452468,-0.015483854,-0.007378732,0.007378732,-0.064741408,0.495640152,,,,,,
1688,4/1/2018 14:09,14499.58,14501.01,14472.45,14481.0,12.386,-2.270666145,-0.023081517,-0.004472277,0.004472277,-0.159200901,0.402504946,,,,,,
1689,4/1/2018 14:12,14481.0,14486.0,14462.91,14485.99,36.83,-0.817327478,-0.025948618,-0.006657923,0.006657923,-0.211799501,0.664386569,,,,,,
1690,4/1/2018 14:15,14462.94,14485.99,14450.0,14450.01,36.432,-0.84163732,-0.03059027,-0.002488437,0.002488437,-0.252555901,0.674670079,,,,,,
1691,4/1/2018 14:18,14450.01,14485.99,14448.09,14448.12,38.15,-0.768918979,-0.032981594,-0.001346652,0.001346652,-0.197026373,0.941549245,,,,,,
1692,4/1/2018 14:21,14449.0,14486.0,14448.11,14472.47,28.69,-1.360400198,-0.026749026,0.003019636,-0.003019636,-0.092494423,2.877369241,,,,,,
1693,4/1/2018 14:24,14472.46,14486.0,14404.99,14447.31,38.999,-0.71978482,-0.028810799,-0.018926663,0.018926663,-0.146433054,2.653552008,,,,,,
1694,4/1/2018 14:27,14447.3,14471.87,14411.65,14451.86,32.814,-1.104951125,-0.027692818,-0.016179271,0.016179271,-0.094771041,2.708309992,,,,,,
1695,4/1/2018 14:30,14451.85,14461.97,14420.0,14458.88,47.65,-0.238448861,-0.023894807,-0.014552862,0.014552862,-0.140349665,0.940531403,,,,,,
1696,4/1/2018 14:33,14458.88,14460.03,14423.5,14445.0,46.78,-0.30657837,-0.024340989,-0.013664049,0.013664049,-0.266976208,1.081908383,,,,,,
1697,4/1/2018 14:36,14445.0,14458.89,14424.0,14447.29,50.6,-0.061310438,-0.022899354,-0.013796813,0.013796813,-0.342075855,1.053354236,,,,,,
1698,4/1/2018 14:39,14447.29,14494.53,14421.35,14460.0,52.495,0.074559117,-0.017416112,-0.017006825,0.017006825,-0.205674101,0.952189472,,,,,,
1699,4/1/2018 14:42,14460.04,14508.0,14426.01,14459.0,63.84,0.749771063,-0.013449974,-0.020307696,0.020307696,-0.126628659,0.992206212,,,,,,
1700,4/1/2018 14:45,14459.0,14499.99,14454.24,14482.93,61.97,0.637422958,-0.003711692,-0.030613542,0.030613542,-0.013596894,1.036118672,,,,,,
1701,4/1/2018 14:48,14482.93,14507.96,14479.01,14490.01,54.61,0.205380155,0.004482791,-0.020771047,0.020771047,0.091003521,0.981680473,,,,,,
1702,4/1/2018 14:51,14500.0,14600.8,14497.48,14600.8,64.84,0.803606184,0.037093298,-0.008142759,0.008142759,0.302439258,1.155304011,,,,,,
1703,4/1/2018 14:54,14600.0,14600.0,14500.0,14510.0,92.26,2.447111683,0.030805768,0.021707589,-0.021707589,0.092224476,0.659967177,,,,,,
1704,4/1/2018 14:57,14524.52,14548.99,14481.0,14513.06,62.42,0.650411616,0.021875246,-0.072133983,0.072133983,0.038118883,0.485687129,,,,,,
1705,4/1/2018 15:00,14501.05,14534.58,14458.8,14500.0,75.29,1.427774656,0.014569741,-0.06079571,0.06079571,-0.048275837,0.229212096,,,,,,
1706,4/1/2018 15:03,14500.0,14534.58,14480.0,14505.0,74.39,1.347460054,0.010299657,0.001506859,-0.001506859,-0.049389329,0.448563454,,,,,,
1707,4/1/2018 15:06,14505.0,14505.0,14425.86,14478.93,80.84,1.673638887,-0.00042677,-0.053648775,0.053648775,-0.392434293,0.414585124,,,,,,
1708,4/1/2018 15:09,14447.28,14478.95,14380.35,14478.94,93.64,2.441491782,0.001300955,-0.001299335,0.001299335,-0.232727716,0.49087286,,,,,,
1709,4/1/2018 15:12,14457.8,14478.95,14440.0,14465.01,77.44,1.424937603,0.003977621,-0.001817097,0.001817097,-0.170920344,0.496057902,,,,,,
1710,4/1/2018 15:15,14465.01,14494.99,14412.01,14423.01,75.265,1.293598588,-0.006494549,0.019256164,-0.019256164,-0.179952546,0.458778916,,,,,,
1711,4/1/2018 15:18,14423.01,14470.0,14417.5,14455.05,44.795,-0.550736986,-0.004166599,-0.002317916,0.002317916,-0.158374858,0.459791031,,,,,,
1712,4/1/2018 15:21,14443.01,14470.0,14401.0,14420.0,55.84,0.093140509,-0.009170195,0.310876948,-0.310876948,-0.03432202,0.389298565,,,,,,
1713,4/1/2018 15:24,14402.05,14402.05,14303.0,14387.98,73.29,1.137076648,-0.016023683,0.023410161,-0.023410161,-0.135686043,0.454927082,,,,,,
1714,4/1/2018 15:27,14387.98,14399.97,14321.0,14321.01,46.17,-0.493235318,-0.038335431,-0.019163989,0.019163989,-0.23121288,0.22433255,,,,,,
1715,4/1/2018 15:30,14321.01,14469.97,14270.01,14388.57,65.72,0.715304977,-0.031631315,0.291843744,-0.291843744,0.004177287,0.341883503,,,,,,
1716,4/1/2018 15:33,14388.56,14388.56,14301.04,14336.99,23.629,-1.816354005,-0.040190491,-0.025684952,0.025684952,-0.247332103,0.243558777,,,,,,
1717,4/1/2018 15:36,14336.97,14340.0,14310.0,14329.98,60.21,0.36392994,-0.045403372,-0.022749706,0.022749706,-0.256459884,0.341265614,,,,,,
1718,4/1/2018 15:39,14329.98,14383.31,14314.0,14350.1,59.125,0.299476492,-0.040583919,-0.025075771,0.025075771,0.022894039,0.263670998,,,,,,
1719,4/1/2018 15:42,14350.1,14459.95,14345.01,14446.84,24.886,-1.79460925,-0.008310242,-0.001651939,0.001651939,0.336834874,0.505471361,,,,,,
1720,4/1/2018 15:45,14400.02,14446.84,14400.02,14417.99,64.82,0.624604362,0.017548155,-0.000631767,0.000631767,0.199995455,0.546112073,,,,,,
1721,4/1/2018 15:48,14417.99,14435.0,14345.0,14385.05,55.87,0.087436992,0.023875137,0.029555259,-0.029555259,0.278071653,0.459731108,,,,,,
1722,4/1/2018 15:51,14360.0,14385.06,14350.12,14379.98,42.894,-0.692892595,0.032262202,-0.019318602,0.019318602,0.348498687,0.334444907,,,,,,
1723,4/1/2018 15:54,14370.08,14379.99,14350.0,14352.01,61.67,0.444238181,0.030843437,0.082034423,-0.082034423,0.244389004,0.275774323,,,,,,
1724,4/1/2018 15:57,14360.0,14369.9,14352.01,14353.01,53.93,-0.035160991,0.026362117,0.03855963,-0.03855963,0.023223036,0.317876567,,,,,,
1725,4/1/2018 16:00,14367.99,14368.98,14321.0,14353.0,55.18,0.042295087,0.017912406,-0.112942092,0.112942092,-0.147939189,0.260862381,,,,,,
1726,4/1/2018 16:03,14350.0,14350.0,14261.12,14276.0,57.51,0.189053023,-0.009058647,-0.017409973,0.017409973,-0.179827573,0.169549043,,,,,,
1727,4/1/2018 16:06,14276.0,14310.18,14238.01,14299.0,57.524,0.197998554,-0.019161827,-0.026009164,0.026009164,-0.233011692,0.2074859,,,,,,
